time,RevHashUSD
2020-10-06T00:00:00.000Z,9.1e-7
2020-10-07T00:00:00.000Z,9.0e-7
2020-10-08T00:00:00.000Z,9.1e-7
2020-10-09T00:00:00.000Z,9.4e-7
2020-10-10T00:00:00.000Z,9.2e-7
2020-10-11T00:00:00.000Z,9.1e-7
2020-10-12T00:00:00.000Z,9.4e-7
2020-10-13T00:00:00.000Z,9.2e-7
2020-10-14T00:00:00.000Z,9.3e-7
2020-10-15T00:00:00.000Z,9.4e-7
2020-10-16T00:00:00.000Z,9.1e-7
2020-10-17T00:00:00.000Z,8.8e-7
2020-10-18T00:00:00.000Z,8.8e-7
2020-10-19T00:00:00.000Z,9.1e-7
2020-10-20T00:00:00.000Z,9.4e-7
2020-10-21T00:00:00.000Z,1.07e-6
2020-10-22T00:00:00.000Z,1.13e-6
2020-10-23T00:00:00.000Z,1.1e-6
2020-10-24T00:00:00.000Z,1.05e-6
2020-10-25T00:00:00.000Z,1.03e-6
2020-10-26T00:00:00.000Z,1.11e-6
2020-10-27T00:00:00.000Z,1.31e-6
2020-10-28T00:00:00.000Z,1.32e-6
2020-10-29T00:00:00.000Z,1.36e-6
2020-10-30T00:00:00.000Z,1.37e-6
2020-10-31T00:00:00.000Z,1.37e-6
2020-11-01T00:00:00.000Z,1.23e-6
2020-11-02T00:00:00.000Z,1.348367e-6
2020-11-03T00:00:00.000Z,1.518966e-6
2020-11-04T00:00:00.000Z,1.478409e-6
2020-11-05T00:00:00.000Z,1.744476e-6
2020-11-06T00:00:00.000Z,1.677974e-6
2020-11-07T00:00:00.000Z,1.481743e-6
2020-11-08T00:00:00.000Z,1.489242e-6
2020-11-09T00:00:00.000Z,1.49003e-6
2020-11-10T00:00:00.000Z,1.553859e-6
2020-11-11T00:00:00.000Z,1.520912e-6
2020-11-12T00:00:00.000Z,1.560724e-6
2020-11-13T00:00:00.000Z,1.579087e-6
2020-11-14T00:00:00.000Z,1.48419e-6
2020-11-15T00:00:00.000Z,1.448342e-6
2020-11-16T00:00:00.000Z,1.548344e-6
2020-11-17T00:00:00.000Z,1.59852e-6
2020-11-18T00:00:00.000Z,1.609896e-6
2020-11-19T00:00:00.000Z,1.633294e-6
2020-11-20T00:00:00.000Z,1.653538e-6
2020-11-21T00:00:00.000Z,1.615465e-6
2020-11-22T00:00:00.000Z,1.573462e-6
2020-11-23T00:00:00.000Z,1.616748e-6
2020-11-24T00:00:00.000Z,1.745233e-6
2020-11-25T00:00:00.000Z,1.707037e-6
2020-11-26T00:00:00.000Z,1.571314e-6
2020-11-27T00:00:00.000Z,1.538313e-6
2020-11-28T00:00:00.000Z,1.552293e-6
2020-11-29T00:00:00.000Z,1.515109e-6
2020-11-30T00:00:00.000Z,1.654285e-6
2020-12-01T00:00:00.000Z,1.651112e-6
2020-12-02T00:00:00.000Z,1.688757e-6
2020-12-03T00:00:00.000Z,1.698028e-6
2020-12-04T00:00:00.000Z,1.591836e-6
2020-12-05T00:00:00.000Z,1.567401e-6
2020-12-06T00:00:00.000Z,1.550383e-6
2020-12-07T00:00:00.000Z,1.565055e-6
2020-12-08T00:00:00.000Z,1.505532e-6
2020-12-09T00:00:00.000Z,1.529794e-6
2020-12-10T00:00:00.000Z,1.513744e-6
2020-12-11T00:00:00.000Z,1.485221e-6
2020-12-12T00:00:00.000Z,1.513706e-6
2020-12-13T00:00:00.000Z,1.514939e-6
2020-12-14T00:00:00.000Z,1.602554e-6
2020-12-15T00:00:00.000Z,1.636191e-6
2020-12-16T00:00:00.000Z,1.820529e-6
2020-12-17T00:00:00.000Z,2.138576e-6
2020-12-18T00:00:00.000Z,2.154767e-6
2020-12-19T00:00:00.000Z,2.075928e-6
2020-12-20T00:00:00.000Z,1.977017e-6
2020-12-21T00:00:00.000Z,2.086489e-6
2020-12-22T00:00:00.000Z,2.128067e-6
2020-12-23T00:00:00.000Z,2.086026e-6
2020-12-24T00:00:00.000Z,2.09825e-6
2020-12-25T00:00:00.000Z,2.11134e-6
2020-12-26T00:00:00.000Z,2.235624e-6
2020-12-27T00:00:00.000Z,2.260074e-6
2020-12-28T00:00:00.000Z,2.332873e-6
2020-12-29T00:00:00.000Z,2.365575e-6
2020-12-30T00:00:00.000Z,2.482323e-6
2020-12-31T00:00:00.000Z,2.510835e-6
2021-01-01T00:00:00.000Z,2.418771e-6
2021-01-02T00:00:00.000Z,2.722993e-6
2021-01-03T00:00:00.000Z,2.827705e-6
2021-01-04T00:00:00.000Z,2.740217e-6
2021-01-05T00:00:00.000Z,2.970702e-6
2021-01-06T00:00:00.000Z,3.199751e-6
2021-01-07T00:00:00.000Z,3.426966e-6
2021-01-08T00:00:00.000Z,3.658789e-6
2021-01-09T00:00:00.000Z,3.398734e-6
2021-01-10T00:00:00.000Z,2.957097e-6
2021-01-11T00:00:00.000Z,2.846326e-6
2021-01-12T00:00:00.000Z,2.801271e-6
2021-01-13T00:00:00.000Z,3.013752e-6
2021-01-14T00:00:00.000Z,3.183503e-6
2021-01-15T00:00:00.000Z,2.983698e-6
2021-01-16T00:00:00.000Z,2.79842e-6
2021-01-17T00:00:00.000Z,2.744712e-6
2021-01-18T00:00:00.000Z,2.827273e-6
2021-01-19T00:00:00.000Z,2.829357e-6
2021-01-20T00:00:00.000Z,2.778995e-6
2021-01-21T00:00:00.000Z,2.519611e-6
2021-01-22T00:00:00.000Z,2.631885e-6
2021-01-23T00:00:00.000Z,2.416395e-6
2021-01-24T00:00:00.000Z,2.403049e-6
2021-01-25T00:00:00.000Z,2.526309e-6
2021-01-26T00:00:00.000Z,2.467373e-6
2021-01-27T00:00:00.000Z,2.320235e-6
2021-01-28T00:00:00.000Z,2.565715e-6
2021-01-29T00:00:00.000Z,2.8126e-6
2021-01-30T00:00:00.000Z,2.790693e-6
2021-01-31T00:00:00.000Z,2.570064e-6
2021-02-01T00:00:00.000Z,2.759795e-6
2021-02-02T00:00:00.000Z,2.867199e-6
2021-02-03T00:00:00.000Z,3.007443e-6
2021-02-04T00:00:00.000Z,3.024679e-6
2021-02-05T00:00:00.000Z,3.02402e-6
2021-02-06T00:00:00.000Z,2.980474e-6
2021-02-07T00:00:00.000Z,2.878021e-6
2021-02-08T00:00:00.000Z,3.560973e-6
2021-02-09T00:00:00.000Z,3.851977e-6
2021-02-10T00:00:00.000Z,3.642935e-6
2021-02-11T00:00:00.000Z,4.002349e-6
2021-02-12T00:00:00.000Z,3.956941e-6
2021-02-13T00:00:00.000Z,3.666635e-6
2021-02-14T00:00:00.000Z,3.699962e-6
2021-02-15T00:00:00.000Z,3.681796e-6
2021-02-16T00:00:00.000Z,3.8667e-6
2021-02-17T00:00:00.000Z,4.134173e-6
2021-02-18T00:00:00.000Z,4.11017e-6
2021-02-19T00:00:00.000Z,4.421049e-6
2021-02-20T00:00:00.000Z,4.346856e-6
2021-02-21T00:00:00.000Z,4.353769e-6
2021-02-22T00:00:00.000Z,4.192301e-6
2021-02-23T00:00:00.000Z,4.005656e-6
2021-02-24T00:00:00.000Z,3.942197e-6
2021-02-25T00:00:00.000Z,3.697108e-6
2021-02-26T00:00:00.000Z,3.614009e-6
2021-02-27T00:00:00.000Z,3.39744e-6
2021-02-28T00:00:00.000Z,3.34521e-6
2021-03-01T00:00:00.000Z,3.833981e-6
2021-03-02T00:00:00.000Z,3.710173e-6
2021-03-03T00:00:00.000Z,3.873362e-6
2021-03-04T00:00:00.000Z,3.700675e-6
2021-03-05T00:00:00.000Z,3.667597e-6
2021-03-06T00:00:00.000Z,3.592997e-6
2021-03-07T00:00:00.000Z,3.731166e-6
2021-03-08T00:00:00.000Z,3.868641e-6
2021-03-09T00:00:00.000Z,4.164822e-6
2021-03-10T00:00:00.000Z,4.254345e-6
2021-03-11T00:00:00.000Z,4.458713e-6
2021-03-12T00:00:00.000Z,4.373017e-6
2021-03-13T00:00:00.000Z,4.69945e-6
2021-03-14T00:00:00.000Z,4.429925e-6
2021-03-15T00:00:00.000Z,4.275705e-6
2021-03-16T00:00:00.000Z,4.28556e-6
2021-03-17T00:00:00.000Z,4.479374e-6
2021-03-18T00:00:00.000Z,4.487139e-6
2021-03-19T00:00:00.000Z,4.417034e-6
2021-03-20T00:00:00.000Z,4.205145e-6
2021-03-21T00:00:00.000Z,4.067764e-6
2021-03-22T00:00:00.000Z,3.947079e-6
2021-03-23T00:00:00.000Z,3.931785e-6
2021-03-24T00:00:00.000Z,3.801296e-6
2021-03-25T00:00:00.000Z,3.732402e-6
2021-03-26T00:00:00.000Z,3.992948e-6
2021-03-27T00:00:00.000Z,3.97819e-6
2021-03-28T00:00:00.000Z,3.917758e-6
2021-03-29T00:00:00.000Z,4.169291e-6
2021-03-30T00:00:00.000Z,4.318846e-6
2021-03-31T00:00:00.000Z,4.314482e-6
2021-04-01T00:00:00.000Z,4.309906e-6
2021-04-02T00:00:00.000Z,4.099765e-6
2021-04-03T00:00:00.000Z,3.964985e-6
2021-04-04T00:00:00.000Z,3.928599e-6
2021-04-05T00:00:00.000Z,4.058715e-6
2021-04-06T00:00:00.000Z,4.083096e-6
2021-04-07T00:00:00.000Z,3.905437e-6
2021-04-08T00:00:00.000Z,4.05021e-6
2021-04-09T00:00:00.000Z,4.08966e-6
2021-04-10T00:00:00.000Z,4.098103e-6
2021-04-11T00:00:00.000Z,4.030896e-6
2021-04-12T00:00:00.000Z,4.153127e-6
2021-04-13T00:00:00.000Z,4.454275e-6
2021-04-14T00:00:00.000Z,4.591711e-6
2021-04-15T00:00:00.000Z,4.535572e-6
2021-04-16T00:00:00.000Z,4.652201e-6
2021-04-17T00:00:00.000Z,4.789904e-6
2021-04-18T00:00:00.000Z,4.448536e-6
2021-04-19T00:00:00.000Z,4.679142e-6
2021-04-20T00:00:00.000Z,4.803006e-6
2021-04-21T00:00:00.000Z,4.681186e-6
2021-04-22T00:00:00.000Z,4.258642e-6
2021-04-23T00:00:00.000Z,4.145017e-6
2021-04-24T00:00:00.000Z,3.67798e-6
2021-04-25T00:00:00.000Z,3.415144e-6
2021-04-26T00:00:00.000Z,4.12154e-6
2021-04-27T00:00:00.000Z,4.011225e-6
2021-04-28T00:00:00.000Z,3.902678e-6
2021-04-29T00:00:00.000Z,3.922623e-6
2021-04-30T00:00:00.000Z,4.133629e-6
2021-05-01T00:00:00.000Z,4.095627e-6
2021-05-02T00:00:00.000Z,4.286135e-6
2021-05-03T00:00:00.000Z,4.455717e-6
2021-05-04T00:00:00.000Z,4.120513e-6
2021-05-05T00:00:00.000Z,4.462776e-6
2021-05-06T00:00:00.000Z,4.401672e-6
2021-05-07T00:00:00.000Z,4.441322e-6
2021-05-08T00:00:00.000Z,4.485332e-6
2021-05-09T00:00:00.000Z,4.359447e-6
2021-05-10T00:00:00.000Z,4.306966e-6
2021-05-11T00:00:00.000Z,4.299709e-6
2021-05-12T00:00:00.000Z,3.85766e-6
2021-05-13T00:00:00.000Z,3.293325e-6
2021-05-14T00:00:00.000Z,3.15844e-6
2021-05-15T00:00:00.000Z,2.952749e-6
2021-05-16T00:00:00.000Z,2.84647e-6
2021-05-17T00:00:00.000Z,2.784047e-6
2021-05-18T00:00:00.000Z,2.755389e-6
2021-05-19T00:00:00.000Z,2.5365e-6
2021-05-20T00:00:00.000Z,2.817329e-6
2021-05-21T00:00:00.000Z,2.574006e-6
2021-05-22T00:00:00.000Z,2.48517e-6
2021-05-23T00:00:00.000Z,2.240738e-6
2021-05-24T00:00:00.000Z,2.524308e-6
2021-05-25T00:00:00.000Z,2.472242e-6
2021-05-26T00:00:00.000Z,2.506707e-6
2021-05-27T00:00:00.000Z,2.440878e-6
2021-05-28T00:00:00.000Z,2.259984e-6
2021-05-29T00:00:00.000Z,2.141162e-6
2021-05-30T00:00:00.000Z,2.562185e-6
2021-05-31T00:00:00.000Z,2.717142e-6
2021-06-01T00:00:00.000Z,2.666669e-6
2021-06-02T00:00:00.000Z,2.729574e-6
2021-06-03T00:00:00.000Z,2.855715e-6
2021-06-04T00:00:00.000Z,2.68041e-6
2021-06-05T00:00:00.000Z,2.534794e-6
2021-06-06T00:00:00.000Z,2.530272e-6
2021-06-07T00:00:00.000Z,2.431032e-6
2021-06-08T00:00:00.000Z,2.39865e-6
2021-06-09T00:00:00.000Z,2.701442e-6
2021-06-10T00:00:00.000Z,2.701381e-6
2021-06-11T00:00:00.000Z,2.731221e-6
2021-06-12T00:00:00.000Z,2.569225e-6
2021-06-13T00:00:00.000Z,2.799211e-6
2021-06-14T00:00:00.000Z,3.091888e-6
2021-06-15T00:00:00.000Z,3.075573e-6
2021-06-16T00:00:00.000Z,2.933875e-6
2021-06-17T00:00:00.000Z,2.88296e-6
2021-06-18T00:00:00.000Z,2.716781e-6
2021-06-19T00:00:00.000Z,2.688548e-6
2021-06-20T00:00:00.000Z,2.687974e-6
2021-06-21T00:00:00.000Z,2.464445e-6
2021-06-22T00:00:00.000Z,2.56411e-6
2021-06-23T00:00:00.000Z,2.667732e-6
2021-06-24T00:00:00.000Z,2.712587e-6
2021-06-25T00:00:00.000Z,2.466315e-6
2021-06-26T00:00:00.000Z,2.451777e-6
2021-06-27T00:00:00.000Z,2.704888e-6
2021-06-28T00:00:00.000Z,2.746476e-6
2021-06-29T00:00:00.000Z,2.879602e-6
2021-06-30T00:00:00.000Z,2.848191e-6
2021-07-01T00:00:00.000Z,2.741621e-6
